nct_id,Type,Value,Action
NCT01182350,Tag,GBM Status_Newly Diagnosed,Removed
NCT01189266,Tag,GBM Status_Newly Diagnosed,Removed
NCT01201538,Tag,GBM Status_Newly Diagnosed,Removed
NCT01204684,Tag,GBM Status_Newly Diagnosed,Removed
NCT01209442,Tag,GBM Status_Newly Diagnosed,Removed
NCT01212237,Tag,GBM Status_Newly Diagnosed,Removed
NCT01212731,Tag,GBM Status_Newly Diagnosed,Removed
NCT01217996,Tag,GBM Status_Newly Diagnosed,Removed
NCT01218542,Tag,GBM Status_Newly Diagnosed,Removed
NCT01220271,Tag,GBM Status_Newly Diagnosed,Removed
NCT01222728,Tag,GBM Status_Newly Diagnosed,Removed
NCT01222754,Tag,GBM Status_Newly Diagnosed,Removed
NCT01226940,Tag,GBM Status_Newly Diagnosed,Removed
NCT01236560,Tag,GBM Status_Newly Diagnosed,Removed
NCT01240161,Tag,GBM Status_Newly Diagnosed,Removed
NCT01246869,Tag,GBM Status_Newly Diagnosed,Removed
NCT01248754,Tag,GBM Status_Newly Diagnosed,Removed
NCT01252797,Tag,GBM Status_Newly Diagnosed,Removed
NCT01263821,Tag,GBM Status_Newly Diagnosed,Removed
NCT01269424,Tag,GBM Status_Newly Diagnosed,Removed
NCT01269918,Tag,GBM Status_Newly Diagnosed,Removed
NCT01272622,Tag,GBM Status_Newly Diagnosed,Removed
NCT01276210,Tag,GBM Status_Newly Diagnosed,Removed
NCT01283542,Tag,GBM Status_Newly Diagnosed,Removed
NCT01288235,Tag,GBM Status_Newly Diagnosed,Removed
NCT01288573,Tag,GBM Status_Newly Diagnosed,Removed
NCT01295762,Tag,GBM Status_Newly Diagnosed,Removed
NCT01301560,Tag,GBM Status_Newly Diagnosed,Removed
NCT01303835,Tag,GBM Status_Newly Diagnosed,Removed
NCT01305122,Tag,GBM Status_Newly Diagnosed,Removed
NCT01305941,Tag,GBM Status_Newly Diagnosed,Removed
NCT01310868,Tag,GBM Status_Newly Diagnosed,Removed
NCT01324635,Tag,GBM Status_Newly Diagnosed,Removed
NCT01331616,Tag,GBM Status_Newly Diagnosed,Removed
NCT01332630,Tag,GBM Status_Newly Diagnosed,Removed
NCT01342237,Tag,GBM Status_Newly Diagnosed,Removed
NCT01345370,Tag,GBM Status_Newly Diagnosed,Removed
NCT01346267,Tag,GBM Status_Newly Diagnosed,Removed
NCT01347307,Tag,GBM Status_Newly Diagnosed,Removed
NCT01351519,Tag,GBM Status_Newly Diagnosed,Removed
NCT01358058,Tag,GBM Status_Newly Diagnosed,Removed
NCT01363557,Tag,GBM Status_Newly Diagnosed,Removed
NCT01368133,Tag,GBM Status_Newly Diagnosed,Removed
NCT01372774,Tag,GBM Status_Newly Diagnosed,Removed
NCT01377701,Tag,GBM Status_Newly Diagnosed,Removed
NCT01378975,Tag,GBM Status_Newly Diagnosed,Removed
NCT01381718,Tag,GBM Status_Newly Diagnosed,Removed
NCT01390948,Tag,GBM Status_Newly Diagnosed,Removed
NCT01393912,Tag,GBM Status_Newly Diagnosed,Removed
NCT01399372,Tag,GBM Status_Newly Diagnosed,Removed
NCT01400672,Tag,GBM Status_Newly Diagnosed,Removed
NCT01402063,Tag,GBM Status_Newly Diagnosed,Removed
NCT01403285,Tag,GBM Status_Newly Diagnosed,Removed
NCT01410006,Tag,GBM Status_Newly Diagnosed,Removed
NCT01410370,Tag,GBM Status_Newly Diagnosed,Removed
NCT01414738,Tag,GBM Status_Newly Diagnosed,Removed
NCT01419067,Tag,GBM Status_Newly Diagnosed,Removed
NCT01424839,Tag,GBM Status_Newly Diagnosed,Removed
NCT01430351,Tag,GBM Status_Newly Diagnosed,Removed
NCT01432171,Tag,GBM Status_Newly Diagnosed,Removed
NCT01438307,Tag,GBM Status_Newly Diagnosed,Removed
NCT01441596,Tag,GBM Status_Newly Diagnosed,Removed
NCT01442220,Tag,GBM Status_Newly Diagnosed,Removed
NCT01443676,Tag,GBM Status_Newly Diagnosed,Removed
NCT01444209,Tag,GBM Status_Newly Diagnosed,Removed
NCT01445288,Tag,GBM Status_Newly Diagnosed,Removed
NCT01445691,Tag,GBM Status_Newly Diagnosed,Removed
NCT01447810,Tag,GBM Status_Newly Diagnosed,Removed
NCT01450449,Tag,GBM Status_Newly Diagnosed,Removed
NCT01450826,Tag,GBM Status_Newly Diagnosed,Removed
NCT01452854,Tag,GBM Status_Newly Diagnosed,Removed
NCT01456455,Tag,GBM Status_Newly Diagnosed,Removed
NCT01465347,Tag,GBM Status_Newly Diagnosed,Removed
NCT01465672,Tag,GBM Status_Newly Diagnosed,Removed
NCT01473901,Tag,GBM Status_Newly Diagnosed,Removed
NCT01476878,Tag,GBM Status_Newly Diagnosed,Removed
NCT01478854,Tag,GBM Status_Newly Diagnosed,Removed
NCT01479686,Tag,GBM Status_Newly Diagnosed,Removed
NCT01480583,Tag,GBM Status_Newly Diagnosed,Removed
NCT01484873,Tag,GBM Status_Newly Diagnosed,Removed
NCT01486459,Tag,GBM Status_Newly Diagnosed,Removed
NCT01493219,Tag,GBM Status_Newly Diagnosed,Removed
NCT01494662,Tag,GBM Status_Newly Diagnosed,Removed
NCT01502280,Tag,GBM Status_Newly Diagnosed,Removed
NCT01502605,Tag,GBM Status_Newly Diagnosed,Removed
NCT01502917,Tag,GBM Status_Newly Diagnosed,Removed
NCT01503086,Tag,GBM Status_Newly Diagnosed,Removed
NCT01503827,Tag,GBM Status_Newly Diagnosed,Removed
NCT01505569,Tag,GBM Status_Newly Diagnosed,Removed
NCT01507506,Tag,GBM Status_Newly Diagnosed,Removed
NCT01508117,Tag,GBM Status_Newly Diagnosed,Removed
NCT01508221,Tag,GBM Status_Newly Diagnosed,Removed
NCT01512147,Tag,GBM Status_Newly Diagnosed,Removed
NCT01514201,Tag,GBM Status_Newly Diagnosed,Removed
NCT01514877,Tag,GBM Status_Newly Diagnosed,Removed
NCT01516905,Tag,GBM Status_Newly Diagnosed,Removed
NCT01518621,Tag,GBM Status_Newly Diagnosed,Removed
NCT01522820,Tag,GBM Status_Newly Diagnosed,Removed
NCT01525459,Tag,GBM Status_Newly Diagnosed,Removed
NCT01528670,Tag,GBM Status_Newly Diagnosed,Removed
NCT01535209,Tag,GBM Status_Newly Diagnosed,Removed
NCT01535430,Tag,GBM Status_Newly Diagnosed,Removed
NCT01535898,Tag,GBM Status_Newly Diagnosed,Removed
NCT01535911,Tag,GBM Status_Newly Diagnosed,Removed
NCT01540175,Tag,GBM Status_Newly Diagnosed,Removed
NCT01540513,Tag,GBM Status_Newly Diagnosed,Removed
NCT01541800,Tag,GBM Status_Newly Diagnosed,Removed
NCT01542736,Tag,GBM Status_Newly Diagnosed,Removed
NCT01543542,Tag,GBM Status_Newly Diagnosed,Removed
NCT01551680,Tag,GBM Status_Newly Diagnosed,Removed
NCT01556230,Tag,GBM Status_Newly Diagnosed,Removed
NCT01567202,Tag,GBM Status_Newly Diagnosed,Removed
NCT01568359,Tag,GBM Status_Newly Diagnosed,Removed
NCT01574092,Tag,GBM Status_Newly Diagnosed,Removed
NCT01577966,Tag,GBM Status_Newly Diagnosed,Removed
NCT01578668,Tag,GBM Status_Newly Diagnosed,Removed
NCT01582152,Tag,GBM Status_Newly Diagnosed,Removed
NCT01586078,Tag,GBM Status_Newly Diagnosed,Removed
NCT01587144,Tag,GBM Status_Newly Diagnosed,Removed
NCT01591577,Tag,GBM Status_Newly Diagnosed,Removed
NCT01592968,Tag,GBM Status_Newly Diagnosed,Removed
NCT01595126,Tag,GBM Status_Newly Diagnosed,Removed
NCT01595139,Tag,GBM Status_Newly Diagnosed,Removed
NCT01599052,Tag,GBM Status_Newly Diagnosed,Removed
NCT01601314,Tag,GBM Status_Newly Diagnosed,Removed
NCT01602588,Tag,GBM Status_Newly Diagnosed,Removed
NCT01602666,Tag,GBM Status_Newly Diagnosed,Removed
NCT01613417,Tag,GBM Status_Newly Diagnosed,Removed
NCT01614132,Tag,GBM Status_Newly Diagnosed,Removed
NCT01617733,Tag,GBM Status_Newly Diagnosed,Removed
NCT01619865,Tag,GBM Status_Newly Diagnosed,Removed
NCT01620138,Tag,GBM Status_Newly Diagnosed,Removed
NCT01621295,Tag,GBM Status_Newly Diagnosed,Removed
NCT01621906,Tag,GBM Status_Newly Diagnosed,Removed
NCT01622868,Tag,GBM Status_Newly Diagnosed,Removed
NCT01631552,Tag,GBM Status_Newly Diagnosed,Removed
NCT01635283,Tag,GBM Status_Newly Diagnosed,Removed
NCT01638130,Tag,GBM Status_Newly Diagnosed,Removed
NCT01639612,Tag,GBM Status_Newly Diagnosed,Removed
NCT01640509,Tag,GBM Status_Newly Diagnosed,Removed
NCT01649830,Tag,GBM Status_Newly Diagnosed,Removed
NCT01651078,Tag,GBM Status_Newly Diagnosed,Removed
NCT01653834,Tag,GBM Status_Newly Diagnosed,Removed
NCT01655927,Tag,GBM Status_Newly Diagnosed,Removed
NCT01657799,Tag,GBM Status_Newly Diagnosed,Removed
NCT01667640,Tag,GBM Status_Newly Diagnosed,Removed
NCT01678352,Tag,GBM Status_Newly Diagnosed,Removed
NCT01679743,Tag,GBM Status_Newly Diagnosed,Removed
NCT01688713,Tag,GBM Status_Newly Diagnosed,Removed
NCT01689064,Tag,GBM Status_Newly Diagnosed,Removed
NCT01689402,Tag,GBM Status_Newly Diagnosed,Removed
NCT01698437,Tag,GBM Status_Newly Diagnosed,Removed
NCT01700569,Tag,GBM Status_Newly Diagnosed,Removed
NCT01702610,Tag,GBM Status_Newly Diagnosed,Removed
NCT01702792,Tag,GBM Status_Newly Diagnosed,Removed
NCT01703507,Tag,GBM Status_Newly Diagnosed,Removed
NCT01703962,Tag,GBM Status_Newly Diagnosed,Removed
NCT01705548,Tag,GBM Status_Newly Diagnosed,Removed
NCT01706432,Tag,GBM Status_Newly Diagnosed,Removed
NCT01707836,Tag,GBM Status_Newly Diagnosed,Removed
NCT01721603,Tag,GBM Status_Newly Diagnosed,Removed
NCT01724606,Tag,GBM Status_Newly Diagnosed,Removed
NCT01724801,Tag,GBM Status_Newly Diagnosed,Removed
NCT01727531,Tag,GBM Status_Newly Diagnosed,Removed
NCT01729260,Tag,GBM Status_Newly Diagnosed,Removed
NCT01731704,Tag,GBM Status_Newly Diagnosed,Removed
NCT01736722,Tag,GBM Status_Newly Diagnosed,Removed
NCT01736800,Tag,GBM Status_Newly Diagnosed,Removed
NCT01738880,Tag,GBM Status_Newly Diagnosed,Removed
NCT01740258,Tag,GBM Status_Newly Diagnosed,Removed
NCT01742260,Tag,GBM Status_Newly Diagnosed,Removed
NCT01745081,Tag,GBM Status_Newly Diagnosed,Removed
NCT01752491,Tag,GBM Status_Newly Diagnosed,Removed
NCT01756989,Tag,GBM Status_Newly Diagnosed,Removed
NCT01763385,Tag,GBM Status_Newly Diagnosed,Removed
NCT01770626,Tag,GBM Status_Newly Diagnosed,Removed
NCT01772771,Tag,GBM Status_Newly Diagnosed,Removed
NCT01778764,Tag,GBM Status_Newly Diagnosed,Removed
NCT01779219,Tag,GBM Status_Newly Diagnosed,Removed
NCT01781468,Tag,GBM Status_Newly Diagnosed,Removed
NCT01783756,Tag,GBM Status_Newly Diagnosed,Removed
NCT01790503,Tag,GBM Status_Newly Diagnosed,Removed
NCT01792505,Tag,GBM Status_Newly Diagnosed,Removed
NCT01800032,Tag,GBM Status_Newly Diagnosed,Removed
NCT01800695,Tag,GBM Status_Newly Diagnosed,Removed
NCT01801371,Tag,GBM Status_Newly Diagnosed,Removed
NCT01801813,Tag,GBM Status_Newly Diagnosed,Removed
NCT01801852,Tag,GBM Status_Newly Diagnosed,Removed
NCT01805453,Tag,GBM Status_Newly Diagnosed,Removed
NCT01806155,Tag,GBM Status_Newly Diagnosed,Removed
NCT01810744,Tag,GBM Status_Newly Diagnosed,Removed
NCT01811121,Tag,GBM Status_Newly Diagnosed,Removed
NCT01811992,Tag,GBM Status_Newly Diagnosed,Removed
NCT01818713,Tag,GBM Status_Newly Diagnosed,Removed
NCT01821443,Tag,GBM Status_Newly Diagnosed,Removed
NCT01833273,Tag,GBM Status_Newly Diagnosed,Removed
NCT01849484,Tag,GBM Status_Newly Diagnosed,Removed
NCT01849549,Tag,GBM Status_Newly Diagnosed,Removed
NCT01849952,Tag,GBM Status_Newly Diagnosed,Removed
NCT01850563,Tag,GBM Status_Newly Diagnosed,Removed
NCT01854554,Tag,GBM Status_Newly Diagnosed,Removed
NCT01857453,Tag,GBM Status_Newly Diagnosed,Removed
NCT01860638,Tag,GBM Status_Newly Diagnosed,Removed
NCT01861405,Tag,GBM Status_Newly Diagnosed,Removed
NCT01861717,Tag,GBM Status_Newly Diagnosed,Removed
NCT01867593,Tag,GBM Status_Newly Diagnosed,Removed
NCT01868906,Tag,GBM Status_Newly Diagnosed,Removed
NCT01869725,Tag,GBM Status_Newly Diagnosed,Removed
NCT01872221,Tag,GBM Status_Newly Diagnosed,Removed
NCT01873469,Tag,GBM Status_Newly Diagnosed,Removed
NCT01878266,Tag,GBM Status_Newly Diagnosed,Removed
NCT01878617,Tag,GBM Status_Newly Diagnosed,Removed
NCT01880749,Tag,GBM Status_Newly Diagnosed,Removed
NCT01881386,Tag,GBM Status_Newly Diagnosed,Removed
NCT01884987,Tag,GBM Status_Newly Diagnosed,Removed
NCT01887795,Tag,GBM Status_Newly Diagnosed,Removed
NCT01890278,Tag,GBM Status_Newly Diagnosed,Removed
NCT01891708,Tag,GBM Status_Newly Diagnosed,Removed
NCT01891838,Tag,GBM Status_Newly Diagnosed,Removed
NCT01898273,Tag,GBM Status_Newly Diagnosed,Removed
NCT01902420,Tag,GBM Status_Newly Diagnosed,Removed
NCT01903967,Tag,GBM Status_Newly Diagnosed,Removed
NCT01907165,Tag,GBM Status_Newly Diagnosed,Removed
NCT01908179,Tag,GBM Status_Newly Diagnosed,Removed
NCT01913067,Tag,GBM Status_Newly Diagnosed,Removed
NCT01915303,Tag,GBM Status_Newly Diagnosed,Removed
NCT01920191,Tag,GBM Status_Newly Diagnosed,Removed
NCT01921335,Tag,GBM Status_Newly Diagnosed,Removed
NCT01922076,Tag,GBM Status_Newly Diagnosed,Removed
NCT01923922,Tag,GBM Status_Newly Diagnosed,Removed
NCT01924351,Tag,GBM Status_Newly Diagnosed,Removed
NCT01926171,Tag,GBM Status_Newly Diagnosed,Removed
NCT01929720,Tag,GBM Status_Newly Diagnosed,Removed
NCT01934894,Tag,GBM Status_Newly Diagnosed,Removed
NCT01939483,Tag,GBM Status_Newly Diagnosed,Removed
NCT01939574,Tag,GBM Status_Newly Diagnosed,Removed
NCT01941602,Tag,GBM Status_Newly Diagnosed,Removed
NCT01942980,Tag,GBM Status_Newly Diagnosed,Removed
NCT01944761,Tag,GBM Status_Newly Diagnosed,Removed
NCT01950195,Tag,GBM Status_Newly Diagnosed,Removed
NCT01951469,Tag,GBM Status_Newly Diagnosed,Removed
NCT01951482,Tag,GBM Status_Newly Diagnosed,Removed
NCT01951950,Tag,GBM Status_Newly Diagnosed,Removed
NCT01957956,Tag,GBM Status_Newly Diagnosed,Removed
NCT01961934,Tag,GBM Status_Newly Diagnosed,Removed
NCT01964300,Tag,GBM Status_Newly Diagnosed,Removed
NCT01970644,Tag,GBM Status_Newly Diagnosed,Removed
NCT01970865,Tag,GBM Status_Newly Diagnosed,Removed
NCT01974804,Tag,GBM Status_Newly Diagnosed,Removed
NCT01975701,Tag,GBM Status_Newly Diagnosed,Removed
NCT01977677,Tag,GBM Status_Newly Diagnosed,Removed
NCT01978236,Tag,GBM Status_Newly Diagnosed,Removed
NCT01985087,Tag,GBM Status_Newly Diagnosed,Removed
NCT01985971,Tag,GBM Status_Newly Diagnosed,Removed
NCT01988675,Tag,GBM Status_Newly Diagnosed,Removed
NCT01991977,Tag,GBM Status_Newly Diagnosed,Removed
NCT01996527,Tag,GBM Status_Newly Diagnosed,Removed
NCT01999270,Tag,GBM Status_Newly Diagnosed,Removed
NCT02000882,Tag,GBM Status_Newly Diagnosed,Removed
NCT02005614,Tag,GBM Status_Newly Diagnosed,Removed
NCT02006407,Tag,GBM Status_Newly Diagnosed,Removed
NCT02006563,Tag,GBM Status_Newly Diagnosed,Removed
NCT02007798,Tag,GBM Status_Newly Diagnosed,Removed
NCT02010606,Tag,GBM Status_Newly Diagnosed,Removed
NCT02013297,Tag,GBM Status_Newly Diagnosed,Removed
NCT02014545,Tag,GBM Status_Newly Diagnosed,Removed
NCT02015117,Tag,GBM Status_Newly Diagnosed,Removed
NCT02017249,Tag,GBM Status_Newly Diagnosed,Removed
NCT02017964,Tag,GBM Status_Newly Diagnosed,Removed
NCT02019576,Tag,GBM Status_Newly Diagnosed,Removed
NCT02022800,Tag,GBM Status_Newly Diagnosed,Removed
NCT02023346,Tag,GBM Status_Newly Diagnosed,Removed
NCT02023905,Tag,GBM Status_Newly Diagnosed,Removed
NCT02025881,Tag,GBM Status_Newly Diagnosed,Removed
NCT02028325,Tag,GBM Status_Newly Diagnosed,Removed
NCT02029573,Tag,GBM Status_Newly Diagnosed,Removed
NCT02031237,Tag,GBM Status_Newly Diagnosed,Removed
NCT02034708,Tag,GBM Status_Newly Diagnosed,Removed
NCT02034799,Tag,GBM Status_Newly Diagnosed,Removed
NCT02035852,Tag,GBM Status_Newly Diagnosed,Removed
NCT02037945,Tag,GBM Status_Newly Diagnosed,Removed
NCT02038218,Tag,GBM Status_Newly Diagnosed,Removed
NCT02038348,Tag,GBM Status_Newly Diagnosed,Removed
NCT02039778,Tag,GBM Status_Newly Diagnosed,Removed
NCT02039947,Tag,GBM Status_Newly Diagnosed,Removed
NCT02040376,Tag,GBM Status_Newly Diagnosed,Removed
NCT02041611,Tag,GBM Status_Newly Diagnosed,Removed
NCT02045381,Tag,GBM Status_Newly Diagnosed,Removed
NCT02046187,Tag,GBM Status_Newly Diagnosed,Removed
NCT02047747,Tag,GBM Status_Newly Diagnosed,Removed
NCT02052778,Tag,GBM Status_Newly Diagnosed,Removed
NCT02054819,Tag,GBM Status_Newly Diagnosed,Removed
NCT02058745,Tag,GBM Status_Newly Diagnosed,Removed
NCT02058953,Tag,GBM Status_Newly Diagnosed,Removed
NCT02062372,Tag,GBM Status_Newly Diagnosed,Removed
NCT02065466,Tag,GBM Status_Newly Diagnosed,Removed
NCT02066220,Tag,GBM Status_Newly Diagnosed,Removed
NCT02069080,Tag,GBM Status_Newly Diagnosed,Removed
NCT02070380,Tag,GBM Status_Newly Diagnosed,Removed
NCT02073968,Tag,GBM Status_Newly Diagnosed,Removed
NCT02076477,Tag,GBM Status_Newly Diagnosed,Removed
NCT02077504,Tag,GBM Status_Newly Diagnosed,Removed
NCT02077543,Tag,GBM Status_Newly Diagnosed,Removed
NCT02078401,Tag,GBM Status_Newly Diagnosed,Removed
NCT02082119,Tag,GBM Status_Newly Diagnosed,Removed
NCT02084134,Tag,GBM Status_Newly Diagnosed,Removed
NCT02085304,Tag,GBM Status_Newly Diagnosed,Removed
NCT02090010,Tag,GBM Status_Newly Diagnosed,Removed
NCT02092038,Tag,GBM Status_Newly Diagnosed,Removed
NCT02093117,Tag,GBM Status_Newly Diagnosed,Removed
NCT02095353,Tag,GBM Status_Newly Diagnosed,Removed
NCT02097732,Tag,GBM Status_Newly Diagnosed,Removed
NCT02099487,Tag,GBM Status_Newly Diagnosed,Removed
NCT02103920,Tag,GBM Status_Newly Diagnosed,Removed
NCT02104193,Tag,GBM Status_Newly Diagnosed,Removed
NCT02104310,Tag,GBM Status_Newly Diagnosed,Removed
NCT02104882,Tag,GBM Status_Newly Diagnosed,Removed
NCT02105233,Tag,GBM Status_Newly Diagnosed,Removed
NCT02105337,Tag,GBM Status_Newly Diagnosed,Removed
NCT02108002,Tag,GBM Status_Newly Diagnosed,Removed
NCT02113358,Tag,GBM Status_Newly Diagnosed,Removed
NCT02115139,Tag,GBM Status_Newly Diagnosed,Removed
NCT02116530,Tag,GBM Status_Newly Diagnosed,Removed
NCT02122822,Tag,GBM Status_Newly Diagnosed,Removed
NCT02124772,Tag,GBM Status_Newly Diagnosed,Removed
NCT02129335,Tag,GBM Status_Newly Diagnosed,Removed
NCT02129712,Tag,GBM Status_Newly Diagnosed,Removed
NCT02132598,Tag,GBM Status_Newly Diagnosed,Removed
NCT02137759,Tag,GBM Status_Newly Diagnosed,Removed
NCT02139150,Tag,GBM Status_Newly Diagnosed,Removed
NCT02147028,Tag,GBM Status_Newly Diagnosed,Removed
NCT02149225,Tag,GBM Status_Newly Diagnosed,Removed
NCT02150564,Tag,GBM Status_Newly Diagnosed,Removed
NCT02152982,Tag,GBM Status_Newly Diagnosed,Removed
NCT02154529,Tag,GBM Status_Newly Diagnosed,Removed
NCT02155452,Tag,GBM Status_Newly Diagnosed,Removed
NCT02162537,Tag,GBM Status_Newly Diagnosed,Removed
NCT02165995,Tag,GBM Status_Newly Diagnosed,Removed
NCT02167204,Tag,GBM Status_Newly Diagnosed,Removed
NCT02168075,Tag,GBM Status_Newly Diagnosed,Removed
NCT02175745,Tag,GBM Status_Newly Diagnosed,Removed
NCT02177578,Tag,GBM Status_Newly Diagnosed,Removed
NCT02179086,Tag,GBM Status_Newly Diagnosed,Removed
NCT02185352,Tag,GBM Status_Newly Diagnosed,Removed
NCT02186262,Tag,GBM Status_Newly Diagnosed,Removed
NCT02187822,Tag,GBM Status_Newly Diagnosed,Removed
NCT02189109,Tag,GBM Status_Newly Diagnosed,Removed
NCT02190994,Tag,GBM Status_Newly Diagnosed,Removed
NCT02193568,Tag,GBM Status_Newly Diagnosed,Removed
NCT02194452,Tag,GBM Status_Newly Diagnosed,Removed
NCT02201381,Tag,GBM Status_Newly Diagnosed,Removed
NCT02201563,Tag,GBM Status_Newly Diagnosed,Removed
NCT02206230,Tag,GBM Status_Newly Diagnosed,Removed
NCT02208336,Tag,GBM Status_Newly Diagnosed,Removed
NCT02209376,Tag,GBM Status_Newly Diagnosed,Removed
NCT02209428,Tag,GBM Status_Newly Diagnosed,Removed
NCT02209948,Tag,GBM Status_Newly Diagnosed,Removed
NCT02212574,Tag,GBM Status_Newly Diagnosed,Removed
NCT02215512,Tag,GBM Status_Newly Diagnosed,Removed
NCT02220127,Tag,GBM Status_Newly Diagnosed,Removed
NCT02220491,Tag,GBM Status_Newly Diagnosed,Removed
NCT02221986,Tag,GBM Status_Newly Diagnosed,Removed
NCT02230306,Tag,GBM Status_Newly Diagnosed,Removed
NCT02233049,Tag,GBM Status_Newly Diagnosed,Removed
NCT02234297,Tag,GBM Status_Newly Diagnosed,Removed
NCT02238899,Tag,GBM Status_Newly Diagnosed,Removed
NCT02239952,Tag,GBM Status_Newly Diagnosed,Removed
NCT02250755,Tag,GBM Status_Newly Diagnosed,Removed
NCT02254954,Tag,GBM Status_Newly Diagnosed,Removed
NCT02259218,Tag,GBM Status_Newly Diagnosed,Removed
NCT02265549,Tag,GBM Status_Newly Diagnosed,Removed
NCT02269111,Tag,GBM Status_Newly Diagnosed,Removed
NCT02272270,Tag,GBM Status_Newly Diagnosed,Removed
NCT02274987,Tag,GBM Status_Newly Diagnosed,Removed
NCT02276053,Tag,GBM Status_Newly Diagnosed,Removed
NCT02277561,Tag,GBM Status_Newly Diagnosed,Removed
NCT02282917,Tag,GBM Status_Newly Diagnosed,Removed
NCT02286167,Tag,GBM Status_Newly Diagnosed,Removed
NCT02286531,Tag,GBM Status_Newly Diagnosed,Removed
NCT02287428,Tag,GBM Status_Newly Diagnosed,Removed
NCT02288962,Tag,GBM Status_Newly Diagnosed,Removed
NCT02300506,Tag,GBM Status_Newly Diagnosed,Removed
NCT02303938,Tag,GBM Status_Newly Diagnosed,Removed
NCT02305056,Tag,GBM Status_Newly Diagnosed,Removed
NCT02307604,Tag,GBM Status_Newly Diagnosed,Removed
NCT02310516,Tag,GBM Status_Newly Diagnosed,Removed
NCT02311556,Tag,GBM Status_Newly Diagnosed,Removed
NCT02311920,Tag,GBM Status_Newly Diagnosed,Removed
NCT02320058,Tag,GBM Status_Newly Diagnosed,Removed
NCT02328300,Tag,GBM Status_Newly Diagnosed,Removed
NCT02329795,Tag,GBM Status_Newly Diagnosed,Removed
NCT02331498,Tag,GBM Status_Newly Diagnosed,Removed
NCT02336165,Tag,GBM Status_Newly Diagnosed,Removed
NCT02336451,Tag,GBM Status_Newly Diagnosed,Removed
NCT02337426,Tag,GBM Status_Newly Diagnosed,Removed
NCT02338011,Tag,GBM Status_Newly Diagnosed,Removed
NCT02338037,Tag,GBM Status_Newly Diagnosed,Removed
NCT02344355,Tag,GBM Status_Newly Diagnosed,Removed
NCT02351700,Tag,GBM Status_Newly Diagnosed,Removed
NCT02353000,Tag,GBM Status_Newly Diagnosed,Removed
NCT02355613,Tag,GBM Status_Newly Diagnosed,Removed
NCT02360215,Tag,GBM Status_Newly Diagnosed,Removed
NCT02363075,Tag,GBM Status_Newly Diagnosed,Removed
NCT02363933,Tag,GBM Status_Newly Diagnosed,Removed
NCT02364206,Tag,GBM Status_Newly Diagnosed,Removed
NCT02366728,Tag,GBM Status_Newly Diagnosed,Removed
NCT02367469,Tag,GBM Status_Newly Diagnosed,Removed
NCT02367482,Tag,GBM Status_Newly Diagnosed,Removed
NCT02370563,Tag,GBM Status_Newly Diagnosed,Removed
NCT02371031,Tag,GBM Status_Newly Diagnosed,Removed
NCT02374242,Tag,GBM Status_Newly Diagnosed,Removed
NCT02374983,Tag,GBM Status_Newly Diagnosed,Removed
NCT02375334,Tag,GBM Status_Newly Diagnosed,Removed
NCT02379572,Tag,GBM Status_Newly Diagnosed,Removed
NCT02388659,Tag,GBM Status_Newly Diagnosed,Removed
NCT02389530,Tag,GBM Status_Newly Diagnosed,Removed
NCT02389738,Tag,GBM Status_Newly Diagnosed,Removed
NCT02389855,Tag,GBM Status_Newly Diagnosed,Removed
NCT02390518,Tag,GBM Status_Newly Diagnosed,Removed
NCT02391493,Tag,GBM Status_Newly Diagnosed,Removed
NCT02392078,Tag,GBM Status_Newly Diagnosed,Removed
NCT02393131,Tag,GBM Status_Newly Diagnosed,Removed
NCT02394665,Tag,GBM Status_Newly Diagnosed,Removed
NCT02402075,Tag,GBM Status_Newly Diagnosed,Removed
NCT02410577,Tag,GBM Status_Newly Diagnosed,Removed
NCT02417324,Tag,GBM Status_Newly Diagnosed,Removed
NCT02419664,Tag,GBM Status_Newly Diagnosed,Removed
NCT02425072,Tag,GBM Status_Newly Diagnosed,Removed
NCT02429570,Tag,GBM Status_Newly Diagnosed,Removed
NCT02439164,Tag,GBM Status_Newly Diagnosed,Removed
NCT02441062,Tag,GBM Status_Newly Diagnosed,Removed
NCT02441088,Tag,GBM Status_Newly Diagnosed,Removed
NCT02441322,Tag,GBM Status_Newly Diagnosed,Removed
NCT02444000,Tag,GBM Status_Newly Diagnosed,Removed
NCT02450019,Tag,GBM Status_Newly Diagnosed,Removed
NCT02451215,Tag,GBM Status_Newly Diagnosed,Removed
NCT02452294,Tag,GBM Status_Newly Diagnosed,Removed
NCT02454634,Tag,GBM Status_Newly Diagnosed,Removed
NCT02455245,Tag,GBM Status_Newly Diagnosed,Removed
NCT02458508,Tag,GBM Status_Newly Diagnosed,Removed
NCT02460068,Tag,GBM Status_Newly Diagnosed,Removed
NCT02460874,Tag,GBM Status_Newly Diagnosed,Removed
NCT02466828,Tag,GBM Status_Newly Diagnosed,Removed
NCT02473380,Tag,GBM Status_Newly Diagnosed,Removed
NCT02473484,Tag,GBM Status_Newly Diagnosed,Removed
NCT02478346,Tag,GBM Status_Newly Diagnosed,Removed
NCT02489071,Tag,GBM Status_Newly Diagnosed,Removed
NCT02490878,Tag,GBM Status_Newly Diagnosed,Removed
NCT02490930,Tag,GBM Status_Newly Diagnosed,Removed
NCT02491827,Tag,GBM Status_Newly Diagnosed,Removed
NCT02496741,Tag,GBM Status_Newly Diagnosed,Removed
