nct_id,Type,Value,Action
NCT01702610,Tag,Musella Foundation,Remove
NCT02783300,Tag,Musella Foundation,Remove
NCT02343224,Tag,Musella Foundation,Remove
NCT02286167,Tag,Musella Foundation,Remove
NCT00275067,Tag,Musella Foundation,Remove
NCT02824731,Tag,Musella Foundation,Remove
NCT01540175,Tag,Musella Foundation,Remove
NCT02841332,Tag,Musella Foundation,Remove
NCT02576665,Tag,Musella Foundation,Remove
NCT02093117,Tag,Musella Foundation,Remove
NCT01476878,Tag,Musella Foundation,Remove
NCT01479686,Tag,Musella Foundation,Remove
NCT00902577,Tag,Musella Foundation,Remove
NCT02271711,Tag,Musella Foundation,Remove
NCT02849171,Tag,Musella Foundation,Remove
NCT02878707,Tag,Musella Foundation,Remove
NCT03363659,Tag,Musella Foundation,Remove
NCT01012609,Tag,Musella Foundation,Remove
NCT01970644,Tag,Musella Foundation,Remove
NCT02100891,Tag,Musella Foundation,Remove
NCT02263105,Tag,Musella Foundation,Remove
NCT02736513,Tag,Musella Foundation,Remove
NCT02902757,Tag,Musella Foundation,Remove
NCT02105337,Tag,Musella Foundation,Remove
NCT01836549,Tag,Musella Foundation,Remove
NCT02910804,Tag,Musella Foundation,Remove
NCT01535209,Tag,Musella Foundation,Remove
NCT02132598,Tag,Musella Foundation,Remove
NCT01102595,Tag,Musella Foundation,Remove
NCT03382977,Tag,Musella Foundation,Remove
NCT02162537,Tag,Musella Foundation,Remove
NCT01756729,Tag,Musella Foundation,Remove
NCT01574092,Tag,Musella Foundation,Remove
NCT01112527,Tag,Musella Foundation,Remove
NCT01290939,Tag,Musella Foundation,Remove
NCT02039778,Tag,Musella Foundation,Remove
NCT02153957,Tag,Musella Foundation,Remove
NCT01729260,Tag,Musella Foundation,Remove
NCT01736722,Tag,Musella Foundation,Remove
NCT03429803,Tag,Musella Foundation,Remove
NCT02914067,Tag,Musella Foundation,Remove
NCT02045381,Tag,Musella Foundation,Remove
NCT03155620,Tag,Musella Foundation,Remove
NCT00898755,Tag,Musella Foundation,Remove
NCT02964416,Tag,Musella Foundation,Remove
NCT02201563,Tag,Musella Foundation,Remove
NCT02231775,Tag,Musella Foundation,Remove
NCT03014687,Tag,Musella Foundation,Remove
NCT03055364,Tag,Musella Foundation,Remove
NCT02115139,Tag,Musella Foundation,Remove
NCT02149225,Tag,Musella Foundation,Remove
NCT02250755,Tag,Musella Foundation,Remove
NCT03101813,Tag,Musella Foundation,Remove
NCT01269918,Tag,Musella Foundation,Remove
NCT03132259,Tag,Musella Foundation,Remove
NCT03181477,Tag,Musella Foundation,Remove
NCT02190994,Tag,Musella Foundation,Remove
NCT02676687,Tag,Musella Foundation,Remove
NCT03466450,Tag,Musella Foundation,Remove
NCT01755624,Tag,Musella Foundation,Remove
NCT03212157,Tag,Musella Foundation,Remove
NCT02285959,Tag,Musella Foundation,Remove
NCT03212235,Tag,Musella Foundation,Remove
NCT03220035,Tag,Musella Foundation,Remove
NCT03305588,Tag,Musella Foundation,Remove
NCT01991977,Tag,Musella Foundation,Remove
NCT00857922,Tag,Musella Foundation,Remove
NCT01978236,Tag,Musella Foundation,Remove
NCT03439332,Tag,Musella Foundation,Remove
NCT01349660,Tag,Musella Foundation,Remove
NCT00876993,Tag,Musella Foundation,Remove
NCT02139150,Tag,Musella Foundation,Remove
NCT01295632,Tag,Musella Foundation,Remove
NCT02650401,Tag,Musella Foundation,Remove
NCT02366728,Tag,Musella Foundation,Remove
NCT01651078,Tag,Musella Foundation,Remove
NCT02442297,Tag,Musella Foundation,Remove
NCT02269111,Tag,Musella Foundation,Remove
NCT00085202,Tag,Musella Foundation,Remove
NCT01724801,Tag,Musella Foundation,Remove
NCT02329795,Tag,Musella Foundation,Remove
NCT02310516,Tag,Musella Foundation,Remove
NCT02433171,Tag,Musella Foundation,Remove
NCT02500459,Tag,Musella Foundation,Remove
NCT00392327,Tag,Musella Foundation,Remove
NCT02713087,Tag,Musella Foundation,Remove
NCT01483820,Tag,Musella Foundation,Remove
NCT02390752,Tag,Musella Foundation,Remove
NCT02530502,Tag,Musella Foundation,Remove
NCT02379572,Tag,Musella Foundation,Remove
NCT02530749,Tag,Musella Foundation,Remove
NCT01941602,Tag,Musella Foundation,Remove
NCT01378975,Tag,Musella Foundation,Remove
NCT02484755,Tag,Musella Foundation,Remove
NCT02774421,Tag,Musella Foundation,Remove
NCT02034708,Tag,Musella Foundation,Remove
NCT01356290,Tag,Musella Foundation,Remove
NCT02429570,Tag,Musella Foundation,Remove
NCT02179086,Tag,Musella Foundation,Remove
NCT01432171,Tag,Musella Foundation,Remove
NCT01386710,Tag,Musella Foundation,Remove
NCT02630030,Tag,Musella Foundation,Remove
NCT02507232,Tag,Musella Foundation,Remove
NCT02504788,Tag,Musella Foundation,Remove
NCT03194906,Tag,Musella Foundation,Remove
NCT03194971,Tag,Musella Foundation,Remove
NCT00553943,Tag,Musella Foundation,Remove
NCT03226483,Tag,Musella Foundation,Remove
NCT03346655,Tag,Musella Foundation,Remove
NCT03294434,Tag,Musella Foundation,Remove
NCT01339052,Tag,Musella Foundation,Remove
NCT02749877,Tag,Musella Foundation,Remove
NCT02203526,Tag,Musella Foundation,Remove
NCT02630043,Tag,Musella Foundation,Remove
NCT02974621,Tag,Musella Foundation,Remove
NCT01528670,Tag,Musella Foundation,Remove
NCT03383978,Tag,Musella Foundation,Remove
NCT01657734,Tag,Musella Foundation,Remove
NCT00293475,Tag,Musella Foundation,Remove
NCT02937844,Tag,Musella Foundation,Remove
NCT01619865,Tag,Musella Foundation,Remove
NCT01849484,Tag,Musella Foundation,Remove
NCT02129335,Tag,Musella Foundation,Remove
NCT02278510,Tag,Musella Foundation,Remove
NCT02155920,Tag,Musella Foundation,Remove
NCT02239861,Tag,Musella Foundation,Remove
NCT02624388,Tag,Musella Foundation,Remove
NCT02824133,Tag,Musella Foundation,Remove
NCT02840409,Tag,Musella Foundation,Remove
NCT03434262,Tag,Musella Foundation,Remove
NCT00813566,Tag,Musella Foundation,Remove
NCT00841555,Tag,Musella Foundation,Remove
NCT00995007,Tag,Musella Foundation,Remove
NCT00823797,Tag,Musella Foundation,Remove
NCT01149850,Tag,Musella Foundation,Remove
NCT02038218,Tag,Musella Foundation,Remove
NCT02439164,Tag,Musella Foundation,Remove
NCT01238237,Tag,Musella Foundation,Remove
NCT01403285,Tag,Musella Foundation,Remove
NCT01751308,Tag,Musella Foundation,Remove
NCT01754350,Tag,Musella Foundation,Remove
NCT01851733,Tag,Musella Foundation,Remove
NCT01987830,Tag,Musella Foundation,Remove
NCT02681549,Tag,Musella Foundation,Remove
NCT02667587,Tag,Musella Foundation,Remove
NCT02285439,Tag,Musella Foundation,Remove
NCT02393131,Tag,Musella Foundation,Remove
NCT02655536,Tag,Musella Foundation,Remove
NCT02663271,Tag,Musella Foundation,Remove
NCT02717962,Tag,Musella Foundation,Remove
NCT02781792,Tag,Musella Foundation,Remove
NCT02942264,Tag,Musella Foundation,Remove
NCT02991456,Tag,Musella Foundation,Remove
NCT03250299,Tag,Musella Foundation,Remove
NCT02458508,Tag,Musella Foundation,Remove
NCT02672995,Tag,Musella Foundation,Remove
NCT02853565,Tag,Musella Foundation,Remove
NCT03411408,Tag,Musella Foundation,Remove
NCT00521183,Tag,Musella Foundation,Remove
NCT01062399,Tag,Musella Foundation,Remove
NCT02520492,Tag,Musella Foundation,Remove
NCT02058953,Tag,Musella Foundation,Remove
NCT02573324,Tag,Musella Foundation,Remove
NCT02986815,Tag,Musella Foundation,Remove
NCT02978404,Tag,Musella Foundation,Remove
NCT01046123,Tag,Musella Foundation,Remove
NCT02584400,Tag,Musella Foundation,Remove
NCT02792582,Tag,Musella Foundation,Remove
NCT02605746,Tag,Musella Foundation,Remove
NCT03022578,Tag,Musella Foundation,Remove
NCT02729558,Tag,Musella Foundation,Remove
NCT02608762,Tag,Musella Foundation,Remove
NCT01217437,Tag,Musella Foundation,Remove
NCT03234595,Tag,Musella Foundation,Remove
NCT03257618,Tag,Musella Foundation,Remove
NCT00919750,Tag,Musella Foundation,Remove
NCT02656407,Tag,Musella Foundation,Remove
NCT03294486,Tag,Musella Foundation,Remove
NCT02678975,Tag,Musella Foundation,Remove
NCT02669914,Tag,Musella Foundation,Remove
NCT03303365,Tag,Musella Foundation,Remove
NCT03480867,Tag,Musella Foundation,Remove
NCT02754544,Tag,Musella Foundation,Remove
NCT01781468,Tag,Musella Foundation,Remove
NCT01410006,Tag,Musella Foundation,Remove
NCT00967330,Tag,Musella Foundation,Remove
NCT01814813,Tag,Musella Foundation,Remove
NCT00862173,Tag,Musella Foundation,Remove
NCT01884987,Tag,Musella Foundation,Remove
NCT01902420,Tag,Musella Foundation,Remove
NCT01086345,Tag,Musella Foundation,Remove
NCT02367482,Tag,Musella Foundation,Remove
NCT02510950,Tag,Musella Foundation,Remove
NCT01119599,Tag,Musella Foundation,Remove
NCT02904525,Tag,Musella Foundation,Remove
NCT01499251,Tag,Musella Foundation,Remove
NCT01295762,Tag,Musella Foundation,Remove
NCT02015819,Tag,Musella Foundation,Remove
NCT03075514,Tag,Musella Foundation,Remove
NCT03149003,Tag,Musella Foundation,Remove
NCT03149575,Tag,Musella Foundation,Remove
NCT02330562,Tag,Musella Foundation,Remove
NCT03189381,Tag,Musella Foundation,Remove
NCT00308165,Tag,Musella Foundation,Remove
NCT03373487,Tag,Musella Foundation,Remove
NCT03412955,Tag,Musella Foundation,Remove
NCT01951950,Tag,Musella Foundation,Remove
NCT02052778,Tag,Musella Foundation,Remove
NCT01115777,Tag,Musella Foundation,Remove
NCT02265770,Tag,Musella Foundation,Remove
NCT01144988,Tag,Musella Foundation,Remove
NCT02594709,Tag,Musella Foundation,Remove
NCT02756312,Tag,Musella Foundation,Remove
NCT02774291,Tag,Musella Foundation,Remove
NCT02774681,Tag,Musella Foundation,Remove
NCT02780024,Tag,Musella Foundation,Remove
NCT01269853,Tag,Musella Foundation,Remove
NCT01445691,Tag,Musella Foundation,Remove
NCT02025881,Tag,Musella Foundation,Remove
NCT03374943,Tag,Musella Foundation,Remove
NCT01598597,Tag,Musella Foundation,Remove
NCT02313389,Tag,Musella Foundation,Remove
NCT01598454,Tag,Musella Foundation,Remove
NCT01682746,Tag,Musella Foundation,Remove
NCT02124772,Tag,Musella Foundation,Remove
NCT00687765,Tag,Musella Foundation,Remove
NCT00823459,Tag,Musella Foundation,Remove
NCT01128218,Tag,Musella Foundation,Remove
NCT01180816,Tag,Musella Foundation,Remove
NCT01212237,Tag,Musella Foundation,Remove
NCT01737346,Tag,Musella Foundation,Remove
NCT02149459,Tag,Musella Foundation,Remove
NCT02507583,Tag,Musella Foundation,Remove
NCT03180697,Tag,Musella Foundation,Remove
NCT03297788,Tag,Musella Foundation,Remove
